# frame,trackID,trackStatus,cluster,clusterReject,gridIndex,class,x0,y0,x1,y1,xc,yc,trackDistance,deltaArea,speed,area,aspectRatio,texture,solidity,eMajor,eMinor,contourLen,perimeter,radius,mean,std,hu_0,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,zer_0,zer_1,zer_2,zer_3,zer_4,zer_5,zer_6,zer_7,zer_8,zer_9,zer_10,zer_11,zer_12,zer_13,zer_14,zer_15,zer_16,zer_17,zer_18,zer_19,zer_20,zer_21,zer_22,zer_23,zer_24,har_0,har_1,har_2,har_3,har_4,har_5,har_6,har_7,har_8,har_9,har_10,har_11,gray_0,gray_1,gray_2,gray_3,gray_4,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,blank,pca1,pca2,pca3
402.000000,123.000000,117.000000,8.000000,0.000000,0.000000,0.000000,287.000000,138.000000,350.000000,194.000000,615.500000,314.000000,0.000000,0.004422,26.348624,675.500000,2.763052,0.071712,0.942777,17.153490,51.399193,99.000000,121.781745,25.612597,241.666667,77.474662,2.983284,6.168040,10.648587,10.977000,21.791001,14.067864,-22.917986,2.451243,0.000000,0.364461,0.226531,0.035836,0.004238,0.048061,0.291776,0.164977,0.028831,0.066812,0.011747,0.005399,0.026771,0.240820,0.119101,0.014697,0.117848,0.045543,0.015168,0.180019,0.123152,0.037801,0.198212,0.083445,263.703619,0.738419,503.621532,0.798150,18.085493,1750.782510,2.392952,2.992120,0.004717,1.930459,-0.584030,0.956304,13.835294,175.000381,15.859488,249.683945,1.433585,0.022392,0.008503,0.005102,0.002551,0.000567,0.000567,0.797902,0.156463,0.000000,-1509.729953,-597.066258,-29.074086
402.000000,119.000000,117.000000,6.000000,0.000000,48.000000,0.000000,110.000000,332.000000,183.000000,409.000000,266.500000,712.500000,0.000000,0.000000,12.093387,1240.000000,1.064873,0.087529,0.596728,46.470058,53.478378,276.000000,319.078208,32.513397,261.032609,114.355150,3.017790,7.735193,9.311103,12.184008,-22.952879,-16.109269,-23.446173,2.055116,0.000000,0.469559,0.032002,0.019391,0.123081,0.157039,0.062356,0.025806,0.063192,0.257896,0.034623,0.053303,0.070184,0.082608,0.033713,0.041243,0.176411,0.037991,0.032942,0.119542,0.047637,0.040611,0.041862,0.032124,450.113647,0.853426,1534.145002,0.753020,43.921389,5686.466362,2.825737,3.695342,0.003595,2.269058,-0.435698,0.933469,22.043137,264.959869,15.842830,249.331573,1.610273,0.019214,0.008362,0.007116,0.003380,0.003380,0.003558,0.755560,0.181640,0.000000,2524.563332,217.193939,154.044159
402.000000,118.000000,117.000000,7.000000,1.000000,18.000000,0.000000,446.000000,404.000000,499.000000,480.000000,928.500000,856.000000,0.000000,0.000000,40.388736,1026.500000,1.822917,0.092354,0.798522,29.836317,54.204590,147.000000,169.781745,27.977875,456.217687,19.325538,3.070828,6.731958,9.824009,10.865506,21.227753,14.301011,-21.765945,1.926581,0.006792,0.288547,0.175368,0.043854,0.107129,0.064555,0.100180,0.091538,0.022712,0.130278,0.127430,0.026693,0.043436,0.030615,0.062607,0.078161,0.057099,0.141590,0.091701,0.044941,0.016343,0.065634,0.083759,0.025616,331.620732,0.811354,877.896139,0.724904,31.804330,3179.963825,3.053263,4.030012,0.003214,2.523108,-0.513840,0.968559,15.796079,182.766510,15.848082,249.443298,1.842197,0.023088,0.009434,0.005710,0.003476,0.002483,0.002234,0.727656,0.208540,0.000000,-50.535729,-167.714812,-36.430365
403.000000,81.000000,186.000000,8.000000,0.000000,0.000000,0.000000,295.000000,214.000000,349.000000,292.000000,627.000000,477.000000,6.082763,0.007073,34.033072,925.500000,3.099338,0.072412,0.960062,19.226030,62.566597,121.000000,145.438599,30.732819,286.371901,36.645303,2.964496,6.107346,10.913091,11.983399,-23.432101,-15.037075,24.770409,1.967423,0.005623,0.185104,0.288903,0.011429,0.006473,0.003553,0.148102,0.219446,0.025134,0.037280,0.017400,0.086752,0.053836,0.066821,0.141717,0.047316,0.028153,0.059028,0.021856,0.166229,0.130146,0.118888,0.031324,0.066909,290.798723,0.736469,551.036880,0.771698,20.807025,1913.348795,2.664774,3.424380,0.003958,2.130717,-0.552011,0.962135,16.517647,201.399811,15.855202,249.593552,1.606995,0.020893,0.007835,0.004036,0.002137,0.000950,0.000475,0.769231,0.185660,0.000000,-1352.973481,-335.693770,-30.511351
403.000000,132.000000,63.000000,1.000000,1.000000,56.000000,0.000000,569.000000,292.000000,625.000000,372.000000,1176.000000,634.000000,11.000000,0.073672,11.045361,940.000000,1.812346,0.083929,0.622105,29.614815,56.627769,182.000000,213.480229,32.237499,464.057692,134.525558,2.970506,6.308298,9.867271,10.788591,21.389680,14.290399,-21.189138,2.125136,0.005220,0.309413,0.196551,0.117263,0.105280,0.019783,0.195793,0.106133,0.090692,0.128203,0.073205,0.014546,0.065766,0.054581,0.076817,0.066848,0.112366,0.079528,0.039159,0.070484,0.043143,0.054779,0.043636,0.055949,379.731165,0.866459,1420.295093,0.767766,40.471628,5301.449207,2.663259,3.433540,0.003615,2.122921,-0.480632,0.941042,17.568628,215.356628,15.849697,249.477020,1.536718,0.022545,0.005580,0.006473,0.004241,0.002902,0.002455,0.769643,0.169866,0.000000,2138.720390,-125.712856,70.493646
405.000000,123.000000,120.000000,8.000000,0.000000,16.000000,0.000000,291.000000,141.000000,354.000000,197.000000,623.500000,320.000000,3.201562,0.001491,28.429738,669.500000,2.771739,0.069444,0.942294,17.091642,50.902130,99.000000,121.781745,25.544178,245.196970,77.967790,2.985542,6.173942,10.709724,11.054098,21.937301,14.149161,-23.049454,2.409638,0.000000,0.375944,0.221038,0.025314,0.008120,0.051406,0.297094,0.158920,0.039622,0.046862,0.011029,0.012351,0.021096,0.246182,0.113186,0.026121,0.092865,0.039404,0.011754,0.178464,0.134545,0.019099,0.200882,0.078341,259.001537,0.736892,491.802412,0.798345,17.869151,1708.208110,2.378708,2.988215,0.004958,1.928458,-0.578004,0.954549,13.835294,175.373184,15.860516,249.705734,1.425629,0.019841,0.008220,0.005952,0.001701,0.000850,0.000283,0.799887,0.157313,0.000000,-1553.658798,-605.428945,-28.789573
405.000000,118.000000,120.000000,7.000000,1.000000,19.000000,0.000000,442.000000,409.000000,495.000000,480.000000,920.500000,863.500000,4.272002,0.024918,36.749150,1090.000000,1.610620,0.106564,0.871651,30.683647,49.501595,136.000000,155.053823,25.854774,456.459559,17.361379,3.125883,6.944748,10.968497,13.459381,25.681675,17.671950,26.384894,1.522195,0.006851,0.329987,0.142377,0.032262,0.022464,0.035757,0.145094,0.059822,0.034000,0.091831,0.061616,0.064427,0.052590,0.041892,0.045528,0.033617,0.040448,0.042632,0.058514,0.037575,0.037430,0.026900,0.042202,0.036379,346.880985,0.817839,950.982870,0.690507,36.304479,3457.050495,3.362093,4.468640,0.003060,2.745504,-0.503177,0.974772,14.756863,162.591537,15.836966,249.208359,2.027392,0.022588,0.008770,0.008770,0.008238,0.003720,0.001063,0.693596,0.234653,0.000000,233.211447,-93.879484,-68.650132
406.000000,81.000000,189.000000,8.000000,0.000000,0.000000,0.000000,293.000000,204.000000,346.000000,281.000000,622.500000,456.500000,7.500000,0.007234,52.661656,905.000000,3.000000,0.073756,0.957672,19.129137,61.145336,120.000000,143.195958,30.269720,280.333333,40.499040,2.966439,6.112462,10.987821,12.069247,-23.598289,-15.125747,-24.913494,2.018681,0.007842,0.209987,0.271086,0.023683,0.007838,0.023622,0.125773,0.209927,0.042544,0.021727,0.010000,0.109451,0.065693,0.048995,0.142614,0.028839,0.039997,0.020539,0.017425,0.221135,0.133538,0.139475,0.022254,0.074697,271.800217,0.727572,498.236318,0.769111,20.065640,1721.145053,2.671502,3.440137,0.004191,2.133527,-0.546039,0.961110,16.003922,194.532318,15.853953,249.567245,1.607310,0.020828,0.010047,0.001960,0.000735,0.000000,0.000245,0.766969,0.186964,0.000000,-1551.328154,-367.621111,-37.204001
408.000000,123.000000,123.000000,8.000000,0.000000,0.000000,0.000000,295.000000,143.000000,357.000000,200.000000,631.000000,324.500000,0.000000,0.000000,30.647186,662.000000,2.769230,0.068761,0.951833,16.981520,50.731915,98.000000,121.195958,25.700294,248.112245,78.243195,2.981104,6.161162,10.595254,10.909183,21.661962,13.993125,-22.955646,2.462876,0.000000,0.401446,0.211872,0.018535,0.007396,0.098126,0.292690,0.155583,0.033393,0.044417,0.007900,0.036543,0.022985,0.260229,0.112177,0.026084,0.090624,0.035995,0.008373,0.144118,0.144786,0.010657,0.220017,0.078929,255.929118,0.733968,480.643962,0.801152,17.623799,1666.646728,2.339929,2.943873,0.004491,1.903288,-0.581209,0.953675,13.858824,176.249588,15.860734,249.710388,1.407680,0.018676,0.012168,0.003679,0.002547,0.001415,0.000566,0.802207,0.152235,0.000000,-1596.325817,-615.244260,-28.290205
408.000000,118.000000,123.000000,7.000000,1.000000,20.000000,0.000000,439.000000,413.000000,495.000000,480.000000,916.000000,869.500000,0.000000,0.000000,36.335245,1077.000000,1.436090,0.100746,0.857484,32.043007,46.513744,142.000000,164.367531,24.430260,456.693662,16.369452,3.138789,7.134105,10.948178,11.875389,-23.979495,16.142698,-23.296318,1.689382,0.000000,0.389703,0.107007,0.034108,0.047741,0.032252,0.130479,0.038892,0.012499,0.051843,0.064273,0.100096,0.071734,0.073329,0.012400,0.048954,0.051311,0.146924,0.027770,0.051242,0.079607,0.083128,0.019132,0.014958,362.210617,0.799572,902.667452,0.692229,35.174902,3248.459190,3.325834,4.441937,0.003245,2.736335,-0.499067,0.973460,14.713725,162.535141,15.835892,249.185516,2.010002,0.022388,0.008262,0.009595,0.004797,0.003198,0.001333,0.694829,0.239072,0.000000,21.044175,-117.450148,-65.537837
409.000000,81.000000,192.000000,8.000000,0.000000,0.000000,0.000000,285.000000,195.000000,344.000000,274.000000,609.500000,439.500000,15.556349,0.052486,60.276446,952.500000,3.386364,0.071015,0.893947,19.138214,66.869865,137.000000,162.267026,33.365501,273.270073,43.459353,2.923862,5.997754,11.131711,11.247933,22.438948,14.300064,23.568446,2.713241,0.046740,0.193743,0.304998,0.039942,0.070646,0.084488,0.163467,0.257965,0.028098,0.079076,0.092797,0.068149,0.078451,0.119933,0.198557,0.089564,0.076559,0.107937,0.104229,0.131908,0.058840,0.113727,0.059172,0.144256,265.718671,0.765127,565.026227,0.786185,19.969565,1994.386238,2.548833,3.244950,0.004180,2.021395,-0.557595,0.958107,18.278431,227.254807,15.859761,249.689987,1.530264,0.022313,0.007295,0.003218,0.002360,0.000429,0.000215,0.785454,0.165415,0.000000,-1274.468628,-298.623172,2.291814
411.000000,123.000000,126.000000,8.000000,0.000000,0.000000,0.000000,299.000000,147.000000,362.000000,204.000000,639.500000,332.500000,3.201562,0.014264,30.302640,675.500000,2.750000,0.070454,0.934302,17.353777,50.905170,99.000000,122.610172,25.700294,252.616162,78.905225,2.987818,6.184130,10.577379,10.894148,21.631240,13.993589,-22.737377,2.440716,0.000000,0.401510,0.208146,0.010336,0.013457,0.087147,0.289705,0.148709,0.039067,0.034081,0.020046,0.004398,0.036692,0.242714,0.105768,0.044680,0.079313,0.042570,0.021981,0.172227,0.145764,0.017586,0.201293,0.073525,261.897523,0.737505,498.481607,0.802680,18.014137,1732.028905,2.350754,2.939590,0.004893,1.894878,-0.578682,0.952858,14.082353,178.940628,15.859076,249.675293,1.403407,0.017822,0.011696,0.004456,0.000835,0.000557,0.000000,0.800056,0.157895,0.000000,-1529.260359,-597.899890,-26.446465
411.000000,118.000000,126.000000,2.000000,0.000000,0.000000,0.000000,436.000000,419.000000,500.000000,480.000000,914.000000,878.500000,4.527693,0.024941,26.767518,1036.000000,1.313725,0.093494,0.859751,33.099594,46.132549,134.000000,150.568542,24.389933,458.477612,14.608940,3.136107,7.261247,10.115626,11.500405,-22.377894,-15.187024,22.589700,2.134032,0.000000,0.485555,0.088761,0.026351,0.070358,0.099990,0.157120,0.033127,0.040316,0.148976,0.043970,0.109846,0.041927,0.111925,0.022800,0.054190,0.076074,0.117413,0.014227,0.028047,0.141742,0.138009,0.063802,0.019505,300.596569,0.812388,800.200779,0.718306,31.215313,2900.206546,3.112909,4.122991,0.003091,2.532364,-0.504954,0.968508,15.309804,174.844986,15.842332,249.321716,1.873698,0.023566,0.005123,0.005891,0.004867,0.002818,0.001281,0.717725,0.220543,0.000000,-341.305409,-177.603695,-62.890881
412.000000,81.000000,195.000000,8.000000,0.000000,0.000000,0.000000,284.000000,190.000000,342.000000,266.000000,607.000000,428.000000,4.527693,0.011765,58.872744,924.000000,2.613114,0.067604,0.919403,20.639736,62.794018,124.000000,148.852812,30.004265,269.991935,45.611525,2.976939,6.162563,10.302497,10.860568,21.442541,13.949968,22.788732,2.411005,0.037817,0.312478,0.222712,0.162193,0.033711,0.019021,0.246031,0.122733,0.014963,0.094256,0.065598,0.128880,0.041619,0.067217,0.070372,0.087377,0.108803,0.012404,0.056508,0.081619,0.184300,0.158259,0.041812,0.040324,268.566001,0.765313,571.548347,0.782451,20.052287,2017.627385,2.580230,3.285438,0.004105,2.048054,-0.559575,0.959942,17.286274,213.646057,15.857138,249.634323,1.550759,0.017468,0.009755,0.004083,0.004310,0.001815,0.000454,0.779038,0.175363,0.000000,-1248.467075,-328.951691,-14.071545
414.000000,118.000000,129.000000,9.000000,1.000000,0.000000,0.000000,435.000000,421.000000,502.000000,480.000000,913.500000,881.500000,0.000000,0.000000,22.388613,1021.500000,1.428777,0.095877,0.873450,31.797781,48.568726,135.000000,151.154328,24.924862,459.507407,14.441900,3.114164,7.027721,9.922044,11.133699,-24.034087,16.198812,21.661574,2.074783,0.000000,0.433737,0.118142,0.029920,0.088088,0.062393,0.185541,0.033454,0.016533,0.149158,0.070226,0.042395,0.047183,0.083569,0.040150,0.094670,0.061230,0.143593,0.027130,0.006793,0.120638,0.094592,0.084648,0.040999,287.183433,0.811354,760.289476,0.725617,30.137747,2753.974472,3.029716,4.025635,0.003066,2.470353,-0.503853,0.966055,15.501961,178.784698,15.843370,249.343597,1.828227,0.018720,0.009866,0.009866,0.004806,0.003036,0.001265,0.725019,0.204149,0.000000,-492.417898,-199.460201,-58.704599
414.000000,123.000000,129.000000,8.000000,0.000000,0.000000,0.000000,303.000000,150.000000,365.000000,207.000000,647.000000,338.500000,0.000000,0.000000,33.109666,669.000000,2.769231,0.070175,0.944915,17.265707,50.494061,98.000000,121.195958,25.544178,255.612245,79.174134,2.989442,6.188039,10.617872,10.964560,21.758052,14.075927,-22.746692,2.438145,0.000000,0.419479,0.199305,0.018966,0.014609,0.110919,0.285722,0.140465,0.041772,0.041452,0.022301,0.013482,0.013000,0.238829,0.098111,0.037415,0.085941,0.047207,0.025237,0.171761,0.144518,0.004171,0.197365,0.066119,256.095265,0.739852,491.844004,0.801088,17.966324,1711.280750,2.357893,2.955345,0.004748,1.913090,-0.579152,0.953546,13.858824,175.818954,15.858379,249.660355,1.411187,0.021222,0.009904,0.005376,0.001415,0.001415,0.000000,0.799095,0.153084,0.000000,-1550.739301,-606.092173,-29.528007
415.000000,126.000000,123.000000,1.000000,1.000000,57.000000,0.000000,444.000000,131.000000,504.000000,194.000000,928.000000,303.500000,12.000000,0.058252,12.000000,727.500000,1.058887,0.074603,0.640969,32.272949,43.502693,157.000000,183.923880,24.816109,314.840764,157.280512,2.993120,6.625862,9.482142,10.517877,-20.831614,-13.891156,-20.576284,2.698286,0.000000,0.515245,0.106139,0.076069,0.078272,0.215150,0.208655,0.034688,0.202224,0.172626,0.043643,0.034990,0.122520,0.103056,0.020250,0.201194,0.111920,0.105284,0.029457,0.003035,0.107144,0.116992,0.075229,0.014502,399.835264,0.860721,1433.845337,0.785655,38.835124,5335.546083,2.501582,3.169026,0.003299,2.027462,-0.493624,0.934940,14.823529,185.703995,15.851060,249.505737,1.428508,0.023280,0.007937,0.002646,0.003968,0.002116,0.002646,0.786508,0.149471,0.000000,2187.051618,-337.576176,67.660543
415.000000,81.000000,198.000000,8.000000,0.000000,0.000000,0.000000,287.000000,186.000000,343.000000,260.000000,612.000000,419.000000,6.363961,0.034502,46.208765,881.500000,2.819095,0.066361,0.928872,20.037184,59.011742,121.000000,144.610172,29.770050,268.128099,47.854334,2.978840,6.160204,10.419244,11.206462,22.184824,14.717215,22.155806,2.282646,0.028316,0.276611,0.240947,0.069868,0.034510,0.053997,0.154058,0.180924,0.034312,0.005585,0.061274,0.132772,0.044673,0.043140,0.137484,0.043224,0.028343,0.036377,0.066482,0.164417,0.182143,0.123062,0.045275,0.094854,277.877456,0.733578,520.912551,0.777067,19.583678,1805.772748,2.603960,3.326708,0.004235,2.081797,-0.556106,0.960305,16.250980,199.909515,15.855333,249.596237,1.565540,0.021477,0.009653,0.004344,0.000724,0.000483,0.000241,0.775338,0.179778,0.000000,-1462.805696,-384.929947,-24.984272
417.000000,118.000000,132.000000,9.000000,1.000000,26.000000,0.000000,433.000000,426.000000,507.000000,480.000000,913.000000,889.000000,1.581139,0.017866,19.729420,962.000000,1.620296,0.082833,0.835795,28.951136,54.237041,140.000000,156.568542,26.912918,461.389286,14.432425,3.037753,6.539726,9.622426,10.451652,20.627441,13.854024,20.651645,2.103106,0.019137,0.277031,0.204916,0.047477,0.098638,0.045977,0.187006,0.068294,0.057732,0.080337,0.136787,0.151715,0.045886,0.058245,0.056959,0.083938,0.053185,0.135178,0.081127,0.006163,0.015466,0.089328,0.027010,0.075574,257.494261,0.807391,667.685964,0.741807,26.995822,2413.249595,2.877509,3.794434,0.003858,2.347743,-0.509163,0.961637,15.670588,185.034927,15.847974,249.440826,1.729017,0.022523,0.009510,0.008258,0.006757,0.001752,0.000501,0.741742,0.188188,0.000000,-842.921722,-275.589155,-44.745687
417.000000,123.000000,132.000000,8.000000,0.000000,17.000000,0.000000,308.000000,153.000000,370.000000,213.000000,657.000000,346.000000,3.905125,0.024943,33.737961,678.000000,2.923077,0.066667,0.933884,16.991682,52.924614,102.000000,126.024385,26.907347,260.421569,79.831494,2.967784,6.123675,10.332298,10.635819,21.121917,13.716427,-22.134432,2.626053,0.000000,0.423443,0.207701,0.013734,0.020374,0.135290,0.310231,0.148768,0.043951,0.034525,0.032156,0.063278,0.043144,0.263708,0.106142,0.050842,0.086390,0.056603,0.036828,0.113352,0.094555,0.045689,0.220830,0.074518,255.349549,0.745011,500.326923,0.807255,17.936195,1745.958141,2.295584,2.876464,0.005067,1.856058,-0.582094,0.951263,14.588235,186.745926,15.861302,249.722336,1.377054,0.020699,0.011559,0.004570,0.001882,0.000269,0.000000,0.806989,0.146237,0.000000,-1515.912096,-593.435351,-18.005631
418.000000,81.000000,201.000000,8.000000,0.000000,0.000000,0.000000,287.000000,182.000000,345.000000,252.000000,613.000000,409.000000,7.158911,0.096757,42.172266,863.500000,2.837500,0.071182,0.956787,19.552616,57.634686,113.000000,137.438599,28.735647,265.681416,50.633730,2.987424,6.182048,10.641897,11.691707,-23.091645,-14.908116,22.949320,2.347759,0.005742,0.283109,0.250927,0.040298,0.030760,0.067140,0.178780,0.203596,0.028128,0.047152,0.042199,0.072092,0.036940,0.118847,0.162156,0.018325,0.017872,0.053258,0.040799,0.214201,0.136471,0.104963,0.069455,0.124548,283.468771,0.721661,508.723895,0.779409,19.133024,1751.426808,2.590248,3.305108,0.003743,2.066579,-0.558141,0.960194,15.921569,196.038544,15.855297,249.595459,1.557450,0.019458,0.013547,0.002463,0.000246,0.000246,0.000000,0.776108,0.176601,0.000000,-1516.983883,-407.408528,-32.335258
418.000000,128.000000,117.000000,2.000000,0.000000,69.000000,0.000000,47.000000,150.000000,82.000000,238.000000,121.500000,354.000000,5.024938,0.022071,22.192341,602.000000,4.785714,0.089286,0.872464,12.779389,62.981201,136.000000,149.254833,33.533665,128.636029,66.419981,2.779665,5.630468,10.287676,10.646032,21.127967,13.598934,-21.699541,1.744503,0.022262,0.289255,0.230928,0.014886,0.017660,0.107520,0.138107,0.160473,0.010912,0.035852,0.011888,0.056241,0.019430,0.061877,0.085532,0.088529,0.011284,0.045247,0.007000,0.148009,0.112976,0.046157,0.004840,0.017637,357.265245,0.801640,897.587206,0.772292,29.812274,3233.083578,2.536337,3.227375,0.003501,2.162984,-0.533287,0.950074,12.078431,150.454880,15.855968,249.609787,1.486647,0.024026,0.006818,0.003247,0.002273,0.002597,0.000000,0.782143,0.169805,0.000000,27.835915,-581.349086,16.305349
420.000000,118.000000,135.000000,9.000000,1.000000,0.000000,0.000000,433.000000,430.000000,509.000000,480.000000,914.000000,895.000000,0.000000,0.000000,21.005952,922.000000,1.896552,0.086579,0.831380,25.993980,57.922493,138.000000,154.568542,28.000948,462.496377,14.526961,2.984049,6.280580,9.571820,10.244632,20.220975,13.461509,20.437777,1.955474,0.037265,0.162058,0.274519,0.048445,0.052441,0.167653,0.093394,0.133522,0.054316,0.102893,0.114493,0.042706,0.070434,0.056879,0.051314,0.090997,0.026710,0.103188,0.088496,0.011848,0.034671,0.036772,0.041567,0.058894,261.890597,0.805308,671.704996,0.738558,27.160185,2424.929388,2.900222,3.818224,0.003906,2.370822,-0.508774,0.962123,14.901960,175.361969,15.845327,249.384674,1.738185,0.022368,0.008947,0.007895,0.005789,0.001053,0.000526,0.738947,0.199737,0.000000,-828.171526,-315.747299,-47.431337
420.000000,123.000000,135.000000,8.000000,0.000000,0.000000,0.000000,311.000000,155.000000,374.000000,214.000000,663.500000,349.500000,0.000000,0.000000,32.607514,676.500000,2.846154,0.074253,0.936332,16.933502,52.164997,101.000000,126.267026,26.315495,262.292079,80.149667,2.967332,6.120388,10.490458,10.792375,21.435477,13.868932,-22.489544,2.536964,0.000000,0.411348,0.212876,0.012975,0.013275,0.118024,0.308822,0.154961,0.030057,0.045177,0.015037,0.068914,0.018966,0.274147,0.109990,0.043807,0.073103,0.049602,0.013841,0.108875,0.111084,0.035666,0.231210,0.075207,258.407776,0.737687,492.216074,0.807360,17.876019,1710.456521,2.290331,2.874646,0.005112,1.858668,-0.579874,0.950536,14.576470,186.683594,15.861378,249.724030,1.374003,0.018563,0.010223,0.005112,0.002152,0.000269,0.000538,0.808986,0.147969,0.000000,-1552.022060,-597.040018,-18.800662
421.000000,128.000000,120.000000,2.000000,0.000000,0.000000,0.000000,48.000000,145.000000,83.000000,232.000000,123.500000,343.500000,6.020797,0.000853,30.364453,585.500000,4.714286,0.086371,0.863569,12.585222,62.353775,137.000000,148.183766,33.060650,126.397810,63.435283,2.774630,5.618830,10.165182,10.356885,20.619380,13.212413,-21.704612,1.726192,0.015200,0.295348,0.233474,0.013554,0.018302,0.103853,0.159657,0.162480,0.041492,0.017721,0.025695,0.047749,0.011321,0.065918,0.095958,0.035486,0.031635,0.013964,0.032874,0.127849,0.098826,0.035926,0.002917,0.038993,342.643869,0.804685,874.214402,0.774739,29.125967,3154.213737,2.515934,3.192299,0.003605,2.149646,-0.540900,0.951096,11.941176,149.266907,15.857231,249.636490,1.477976,0.019704,0.011166,0.005255,0.005583,0.001642,0.000328,0.784893,0.164204,0.000000,-53.813132,-602.112536,16.346743
421.000000,81.000000,204.000000,8.000000,0.000000,0.000000,0.000000,286.000000,180.000000,346.000000,247.000000,612.000000,403.500000,2.549510,0.002915,29.347061,860.000000,2.751497,0.067662,0.957684,19.990437,56.055546,110.000000,134.852812,28.040249,264.059091,52.309491,3.003683,6.235361,10.693318,11.778324,-23.147835,-14.967596,23.182899,2.362018,0.000000,0.332961,0.231640,0.027675,0.022326,0.025866,0.256447,0.170046,0.012504,0.036018,0.027934,0.042221,0.052671,0.189668,0.125818,0.035458,0.028196,0.044536,0.024765,0.216858,0.102758,0.118514,0.146062,0.091078,272.034002,0.727705,499.093952,0.778530,19.122549,1724.341807,2.590094,3.312634,0.003793,2.077814,-0.556808,0.960034,15.764706,193.854828,15.854456,249.577728,1.559514,0.021891,0.010199,0.002736,0.000498,0.000249,0.000498,0.775871,0.179353,0.000000,-1545.738010,-413.031010,-36.155521
423.000000,123.000000,138.000000,8.000000,0.000000,0.000000,0.000000,315.000000,158.000000,377.000000,218.000000,671.000000,356.000000,2.828427,0.009531,29.702693,688.500000,3.000000,0.068548,0.939932,16.850552,53.752659,101.000000,125.438599,26.577820,266.920792,80.551894,2.962480,6.105144,10.463847,10.761935,21.375547,13.820768,-22.614666,2.502640,0.000000,0.403816,0.218895,0.025842,0.007388,0.084237,0.339252,0.150400,0.020968,0.063310,0.012125,0.057886,0.036931,0.283545,0.099936,0.010429,0.110386,0.052839,0.015569,0.048911,0.119156,0.055533,0.221615,0.063672,269.481414,0.744097,526.115818,0.804685,18.473018,1834.981857,2.329407,2.917122,0.005252,1.877608,-0.581996,0.952879,14.588235,186.118439,15.861262,249.721603,1.396421,0.017742,0.012097,0.004570,0.000538,0.000000,0.000269,0.804839,0.153763,0.000000,-1423.485410,-578.450604,-19.530594
423.000000,118.000000,138.000000,9.000000,1.000000,5.000000,0.000000,430.000000,434.000000,512.000000,480.000000,911.000000,901.000000,1.802776,0.018192,19.659603,863.500000,2.440000,0.081389,0.782865,22.531744,64.546867,147.000000,162.325901,30.700262,463.952381,15.099594,2.877558,5.927389,9.565741,10.116068,20.019823,13.163898,20.256862,1.941234,0.013401,0.190018,0.287179,0.055954,0.051968,0.149228,0.166918,0.154175,0.010866,0.055382,0.109427,0.114928,0.059146,0.088486,0.019224,0.060829,0.026220,0.010316,0.106790,0.036329,0.013969,0.060625,0.050473,0.049384,279.612102,0.793029,674.460243,0.746706,26.405620,2418.228869,2.817037,3.685112,0.003514,2.322822,-0.511559,0.959130,14.792157,176.978745,15.851386,249.513046,1.679671,0.022534,0.008218,0.007688,0.005832,0.001591,0.000530,0.751326,0.187434,0.000000,-830.344795,-372.332152,-30.183099
424.000000,81.000000,207.000000,8.000000,0.000000,0.000000,0.000000,285.000000,178.000000,348.000000,239.000000,611.500000,396.500000,1.802776,0.002332,27.294688,855.500000,2.500000,0.071819,0.966667,21.061802,52.743271,105.000000,129.438599,26.631847,262.304762,54.673685,3.039016,6.360603,10.772245,11.929769,-23.280790,-15.110094,-25.366802,2.293307,0.000000,0.410067,0.188262,0.009752,0.020280,0.019845,0.293420,0.114810,0.022482,0.045726,0.020068,0.115895,0.006426,0.206019,0.070747,0.035158,0.036245,0.051931,0.014726,0.183886,0.197925,0.041068,0.145770,0.042800,263.567847,0.741695,509.804981,0.769689,20.035988,1775.652076,2.669496,3.423804,0.003710,2.126142,-0.553795,0.962760,15.070588,183.230270,15.853637,249.560455,1.607908,0.023159,0.008067,0.001821,0.001821,0.000520,0.000260,0.769451,0.183711,0.000000,-1493.352220,-416.610028,-47.789980
424.000000,128.000000,123.000000,2.000000,0.000000,70.000000,0.000000,47.000000,136.000000,85.000000,223.000000,123.000000,325.500000,6.082763,0.002506,44.477522,597.000000,4.723077,0.083787,0.877296,12.623008,62.635509,134.000000,148.911687,33.376740,122.261194,58.449548,2.778526,5.627076,10.426261,10.723432,21.306241,13.638010,-22.020114,1.889834,0.023883,0.289455,0.253547,0.002813,0.024554,0.162725,0.159834,0.199909,0.020758,0.019404,0.019920,0.023109,0.062349,0.078275,0.141521,0.059984,0.003857,0.033946,0.015648,0.111821,0.068614,0.010869,0.022226,0.080814,308.944320,0.811548,817.371364,0.789723,27.026817,2960.541136,2.375354,3.016560,0.003620,2.031781,-0.535911,0.942574,12.964705,164.948959,15.859720,249.689026,1.393824,0.020871,0.006957,0.003630,0.003630,0.002117,0.001512,0.798851,0.155172,0.000000,-257.330144,-599.775231,23.880232
